fecha,turno,equipo,tipo,zona,corte_min,hora_corte,horas_acum,taladros_acum,metros_acum,rop_prom,dureza_prom,horas_restantes,metros_al_corte,metros_fin_turno
2026-08-22,B,TD073,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,321.6
2026-08-22,B,TD073,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,321.6
2026-08-22,B,TD074,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,308.5
2026-08-22,B,TD074,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,308.5
2026-08-22,B,TD076,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,205.0
2026-08-22,B,TD076,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,205.0
2026-08-22,B,TD077,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,225.6
2026-08-22,B,TD077,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,225.6
2026-08-22,B,TD079,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,301.7
2026-08-22,B,TD079,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,301.7
2026-08-22,B,TD091,RTR,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,207.4
2026-08-22,B,TD091,RTR,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,207.4
2026-08-22,B,TD092,RTR,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,214.4
2026-08-22,B,TD092,RTR,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,214.4
2026-08-23,A,TD030,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,100.96,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,120,8.5,0.583,2,16.87,28.92,,10.0,100.96,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,180,9.5,1.583,3,44.98,28.41,,9.0,100.96,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,240,10.5,2.583,5,73.1,28.3,,8.0,100.96,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,300,11.5,3.417,6,98.4,28.8,,7.0,100.96,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,330,12.0,3.5,7,100.96,28.85,,6.5,100.96,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,360,12.5,4.0,8,116.17,29.04,,6.0,,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,420,13.5,5.0,9,143.85,28.77,,5.0,,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,480,14.5,6.0,11,170.4,28.4,,4.0,,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,540,15.5,7.0,12,196.8,28.11,,3.0,,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,600,16.5,8.0,14,226.87,28.36,,2.0,,262.4
2026-08-23,A,TD030,DTH,FERROBAMBA,660,17.5,8.083,14,229.6,28.4,,1.0,,262.4
2026-08-23,A,TD073,DTH,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,49.58,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,49.58,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,49.58,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,240,10.5,0.083,1,2.5,30.0,,8.0,49.58,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,300,11.5,1.083,2,32.5,30.0,,7.0,49.58,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,330,12.0,1.583,3,49.58,31.32,,6.5,49.58,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,360,12.5,2.083,4,63.44,30.45,,6.0,,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,420,13.5,2.5,5,74.38,29.75,,5.0,,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,480,14.5,3.5,6,100.62,28.75,,4.0,,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,540,15.5,4.333,7,122.5,28.27,,3.0,,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,600,16.5,5.25,9,154.67,29.46,,2.0,,228.0
2026-08-23,A,TD073,DTH,CHALCOBAMBA,660,17.5,6.25,11,192.8,30.85,,1.0,,228.0
2026-08-23,A,TD074,DTH,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,43.25,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,43.25,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,43.25,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,240,10.5,0.167,1,4.33,25.95,,8.0,43.25,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,300,11.5,1.167,2,30.27,25.95,,7.0,43.25,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,330,12.0,1.667,3,43.25,25.95,,6.5,43.25,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,360,12.5,2.167,4,55.74,25.73,,6.0,,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,420,13.5,3.167,5,80.01,25.27,,5.0,,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,480,14.5,3.75,6,98.03,26.14,,4.0,,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,540,15.5,4.583,8,123.02,26.84,,3.0,,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,600,16.5,5.583,8,134.56,24.1,,2.0,,155.7
2026-08-23,A,TD074,DTH,CHALCOBAMBA,660,17.5,6.583,9,148.29,22.52,,1.0,,155.7
2026-08-23,A,TD076,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,0.0,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,0.0,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,0.0,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,,8.0,0.0,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,300,11.5,0.0,0,0.0,0.0,,7.0,0.0,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,330,12.0,0.0,0,0.0,0.0,,6.5,0.0,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,360,12.5,0.0,0,0.0,0.0,,6.0,,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,420,13.5,0.417,1,7.42,17.8,,5.0,,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,480,14.5,1.0,1,17.8,17.8,,4.0,,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,540,15.5,1.917,2,35.6,18.57,,3.0,,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,600,16.5,2.917,4,61.03,20.92,,2.0,,71.2
2026-08-23,A,TD076,DTH,FERROBAMBA,660,17.5,3.25,4,71.2,21.91,,1.0,,71.2
2026-08-23,A,TD077,DTH,CHALCOBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,89.25,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,89.25,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,89.25,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,240,10.5,0.25,1,12.75,51.0,,8.0,89.25,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,300,11.5,1.25,4,63.75,51.0,,7.0,89.25,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,330,12.0,1.75,6,89.25,51.0,,6.5,89.25,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,360,12.5,2.25,7,115.5,51.33,,6.0,,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,420,13.5,2.75,8,138.0,50.18,,5.0,,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,480,14.5,3.75,10,174.0,46.4,,4.0,,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,540,15.5,4.583,12,210.0,45.82,,3.0,,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,600,16.5,5.25,13,228.0,43.43,,2.0,,300.0
2026-08-23,A,TD077,DTH,CHALCOBAMBA,660,17.5,6.25,15,264.0,42.24,,1.0,,300.0
2026-08-23,A,TD079,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,14.5,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,14.5,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,14.5,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,,8.0,14.5,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,300,11.5,0.0,0,0.0,0.0,,7.0,14.5,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,330,12.0,0.417,3,14.5,34.8,,6.5,14.5,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,360,12.5,0.917,6,31.5,34.36,,6.0,,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,420,13.5,1.917,10,55.5,28.96,,5.0,,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,480,14.5,2.917,14,79.5,27.26,,4.0,,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,540,15.5,3.917,18,103.0,26.3,,3.0,,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,600,16.5,4.917,22,125.0,25.42,,2.0,,161.5
2026-08-23,A,TD079,DTH,FERROBAMBA,660,17.5,5.917,26,146.0,24.68,,1.0,,161.5
2026-08-23,A,TD080,DTH,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,40.0,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,40.0,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,40.0,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,,8.0,40.0,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,300,11.5,0.833,2,25.0,30.0,,7.0,40.0,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,330,12.0,1.333,3,40.0,30.0,,6.5,40.0,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,360,12.5,1.833,4,55.0,30.0,,6.0,,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,420,13.5,2.5,5,75.0,30.0,,5.0,,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,480,14.5,2.5,5,75.0,30.0,,4.0,,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,540,15.5,2.5,5,75.0,30.0,,3.0,,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,600,16.5,2.5,5,75.0,30.0,,2.0,,75.0
2026-08-23,A,TD080,DTH,FERROBAMBA,660,17.5,2.5,5,75.0,30.0,,1.0,,75.0
2026-08-23,A,TD091,RTR,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,29.21,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,29.21,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,29.21,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,240,10.5,0.083,1,1.57,18.89,,8.0,29.21,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,300,11.5,1.0,2,19.04,19.04,,7.0,29.21,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,330,12.0,1.5,2,29.21,19.47,,6.5,29.21,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,360,12.5,1.75,2,34.3,19.6,,6.0,,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,420,13.5,2.533,4,52.76,20.82,,5.0,,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,480,14.5,3.45,5,74.3,21.54,,4.0,,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,540,15.5,4.367,6,96.19,22.03,,3.0,,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,600,16.5,5.2,8,116.49,22.4,,2.0,,163.3
2026-08-23,A,TD091,RTR,FERROBAMBA,660,17.5,6.117,9,139.91,22.87,,1.0,,163.3
2026-08-23,A,TD092,RTR,FERROBAMBA,60,7.5,0.0,0,0.0,0.0,,11.0,15.5,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,120,8.5,0.0,0,0.0,0.0,,10.0,15.5,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,180,9.5,0.0,0,0.0,0.0,,9.0,15.5,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,240,10.5,0.0,0,0.0,0.0,,8.0,15.5,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,300,11.5,0.0,0,0.0,0.0,,7.0,15.5,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,330,12.0,0.5,1,15.5,31.0,,6.5,15.5,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,360,12.5,0.8,2,23.47,29.34,,6.0,,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,420,13.5,1.767,4,48.72,27.58,,5.0,,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,480,14.5,2.733,5,73.94,27.05,,4.0,,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,540,15.5,3.7,7,101.65,27.47,,3.0,,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,600,16.5,4.667,9,129.88,27.83,,2.0,,184.4
2026-08-23,A,TD092,RTR,FERROBAMBA,660,17.5,5.667,11,160.79,28.37,,1.0,,184.4
2026-08-23,B,TD030,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,272.6
2026-08-23,B,TD030,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,272.6
2026-08-23,B,TD074,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,338.0
2026-08-23,B,TD074,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,338.0
2026-08-23,B,TD076,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,280.0
2026-08-23,B,TD076,DTH,FERROBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,280.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,180,21.5,0.0,0,0.0,0.0,,9.0,0.0,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,240,22.5,0.0,0,0.0,0.0,,8.0,0.0,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,300,23.5,0.0,0,0.0,0.0,,7.0,0.0,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,330,0.0,0.0,0,0.0,0.0,,6.5,0.0,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,360,0.5,0.0,0,0.0,0.0,,6.0,,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,420,1.5,0.0,0,0.0,0.0,,5.0,,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,480,2.5,0.0,0,0.0,0.0,,4.0,,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,540,3.5,0.0,0,0.0,0.0,,3.0,,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,600,4.5,0.0,0,0.0,0.0,,2.0,,126.0
2026-08-23,B,TD077,DTH,CHALCOBAMBA,660,5.5,0.0,0,0.0,0.0,,1.0,,126.0
2026-08-23,B,TD079,DTH,FERROBAMBA,60,19.5,0.0,0,0.0,0.0,,11.0,0.0,151.8
2026-08-23,B,TD079,DTH,FERROBAMBA,120,20.5,0.0,0,0.0,0.0,,10.0,0.0,151.8
